doc_id,content,gid,gname
11785,사료 기도 어제 간식 뭔가,0,알수없는그룹
11786,허브 시아 소량 나눔 판매 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11787,여러 종류 토이 미니어쳐 스탠다드 대충 요런 토이 사이즈 기준 뭔가 로미 토이 일부러 아이 몸무게 체격 체형 판단,0,알수없는그룹
11788,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 주전 사람 여드름 아주 뾰루지 그냥 이제 면적 아이 개월 이구 위치 허벅다리 병원 가야 항생제,0,알수없는그룹
11789,분양 가정견 랍니 똥꼬 갑자기 누구 거립니 주로 거리 어제 어그 충남 아산시 아산시 병원 추천 증상 경험 관련 지식 질문,0,알수없는그룹
11790,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 아침 강아지 혼자 출근 혼자,0,알수없는그룹
11791,생후 입양 사료 견주 조금 현재 먹이 사료 추천 현재 하루 사료 오전 저녁 하루 한번 줄때 어른 숟가락 숟갈 현재 눈물 개월때 로얄 캐닌 스타 로얄 캐닌 스타 일반 대형 마트 가면 사료 답변 로얄 캐닌 스타 기호 하드 고요 나중 사료 나우 사료 추천,5,그룹5
11792,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 여행가 실때 강아지 혼자 두시 호텔 요새 애견 호텔 문제 저희 춘자 강아지 제일 스트레스 빈집 이상 혼자 려니 걱정 애견 호텔 걱정 어찌 가시 자유 잠시 사람 그냥 춘자 제일 요새 영상 그것 이틀 이상 이면 호텔,5,그룹5
11793,요새 화장실 가면 자기 오줌 유독 자기 오줌 혹시 어딘가 현재 살이 몸무게 믹스 프렌치 불독 아마 프렌치 불독 믹스 사료 수도,5,그룹5
11794,배송 강아지 강아지 말티즈 배송,0,알수없는그룹
11795,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 저희 개월 말티즈 평소 산책 강아지 오줌 냄새 강아지 접촉 경우 애견 카페 강아지 볼때 강아지 산책 구역 혼자 산책 산책 유독 강아지 흔적 경우 질질 사회 경우 사회,5,그룹5
11796,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 눈물 사료 사료 연어,0,알수없는그룹
11797,질문 질문 제목 관절염 다리 조기 착용 문의 질문 내용 남아 코카 뒷다리 한쪽 인공 관절 수술 작년 노견 관절염 진단 정도 만큼 엉덩이 지지도 아파해 병원 처방 진통 소염제 정도 먹이 올해 횟수 약도 최근 열흘 병원 주치 처방 진정 다리 기운 계속 사실 이번 주말 독감 예방주사 몇개 병원 신경 고민 보조 조기 회사 호전 동영상 정말 당장 일단 여기 조기 사용 보신 설명 마음 신뢰 아래 내용 관절염 경우 보조 보조 관절염 호전 병원 처방 소개 조기 회사 선택 블로그 강산 외출 이름 발버둥 보조 뭔가 뭔가 는걸 조기 자꾸 절뚝 거리 마음 다른 방법 최대한 생각 자꾸만 생각 정말 정도 감정 주체 조기 혹시 방법 강산 최선 방법,2,그룹2
11798,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 해외 주재 발령 해외 이주 반려견 골든 리트리버 정도 반려견 해외 운송 서비스 업체 문의 현재 거주지 울산 울산 인천 서비스 인천 샌디에고 거주지 샌디에고 공항 운송 서비스 전문 업체 성견 비행기 화물 운송 그냥 서류 인천공항 문의 울산 강아지 서류 준비 미국 거주지 운송 수수료 만해,5,그룹5
11799,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 저희 강아지 이제 개월 조금 자율 배식 칭찬 보상 간식 배변 호들갑 그때 간식 사료 사료 보상 강아지 손가락 바로 지금 반응 갑자기 토실 토실 보상 간식 고민 강아지 아기 산책 보상 간식 비만 걱정 간식 직주 손가락 사료 알도 보상 개월 애기 간식 주시 손가락 소리 애기 잘못 구나 다른 인식 애기 지금 반응 물어 구분 손가락 거부 보상 간식 사료 정도 주시,5,그룹5
11800,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 요크셔테리어 접종 한번 추가 접종 나이 걱정 지금 혈액 검사 혈액 검사 일반 혈액 검사 혈액 생화학 검사 검사 혈액 검사 항체 검사 포함 보통 비용,2,그룹2
11801,아기 사진 부터 포메 포메 어미 사진 폼피 머즐 기네 사진,0,알수없는그룹
11802,무슨 강아지 덤탱이 아이 독감 주사 피부 쓰레기 의사 강아지 와이프 누가 반박 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11803,질문 질문 제목 차우차우 견종 여러가지 질문 내용 애견 카페 차우차우 아가 인터넷 견종 가지 질문 대략 생후 몇개 차우차우 견종 아시,5,그룹5
11804,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 몇개 새끼 소변 아무 요즘 강아지 프로그램 거기 었는데 강아지 아무 소변 제대로 소변 냄새 남아 강아지 거실 방바닥 전체 화장실 생각 소변 대변 청소 방법 식초 강아지 몇개 일단 아가 실수 소변 패드 소변 용변 자리 사방 패드 아가 패드 화장실 는걸 인식 우선 바닥 락스 소변 냄새 우리 동안 참고 산책 배변 덕분 산책 자주 재미,5,그룹5
11805,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 강아지 분양 이제 첫날 어제 저녁 전혀 절반 고개 갑자기 어디 사이 기억 때문 인지도 걱정 그릇 그대로 걱정 처음 밥그릇 고개 걱정 우리 강사 회원 의견 하루 한나절 이후 죽지 답니 수술 아주 산책 하루 몇번 생각 정말 걱정 저희 애기 분양 주일 저희 애기 계속 갑자기 이틀 걱정 어디 계속 변도 확인 변도 마음 공감 오늘 아침 마음 다시 기간 동안 문제 낳을 병원 한번 애기 적응도 수도 애기 밥그릇 한번 사료 한번,5,그룹5
11806,저희 강아지 말경 여행 가게 진드기 걱정 병원 시중 판매 연약 고민 날짜 진드기 시기 병원 시중 효과 결정 장애 고수 의견 병원 효과 걱정 면역,2,그룹2
11807,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 유기견 강아지 이제 계속 일어나지 미리 걱정 여행 애기 퇴근 어디 약속 집착 가요 평소 걱정 성격 이제 시간 사람 사람 생각 집착 생활 사이 바꼇어 지금 추노 설탕 설탕 매일 추노 부모 마음 항상 아이 걱정 정도 시간 점점 관심 크게 걱정 생각 상황 남편 예고 인터넷 자주 정보 여행 생각 사료 제일 성분 분석 걱정 정이 걱정 그냥 오늘 아이 행복 그때 제일 방법 일상 서로 분리 이아 생각 마음 우리 부모 모두 자식 짐승 사람,5,그룹5
11808,혹시 저기 다른 물질,0,알수없는그룹
11809,광견병 예방접종 구청 나라 어디 병원 지정 접종 서울 중랑구 근처 요즘 동물 병원 접종,2,그룹2
11810,정도 입양 안보 최근 청력 오늘 청력 제로 시각 애견 충격 중이 문제 본인 안보 하루 간식 타임 줄때 계속 이빨 기본 그동안 우리 강아지 방법,5,그룹5
11811,현재 용량 사료 구매 비닐 포장 제대로 분해 사용 질문 분할 가지 방법 공포 장기 알루미늄 봉투 접착 밀봉 방식 분해 사료 판매 방식 방법 다른 방법 장점 답변,0,알수없는그룹
11812,강아지 병원 군데 결과 수정체 전방 탈구 진단 제대로 한번 보고 이승 병원 검사 지방 안과 문병원 추천 병원 전화 상담 애기 응급 이면 한다해 당일 수술 예약 회사 조퇴 바로 지방 교통비 검사 수술실 경우 분뒤 삽입 특수 렌즈 일주일 다시 일주일 크게 응급 바로 면서 한시 정말 어이 당시 생각 지금 생각 기도 뭔가 앞뒤 병원 불찰 정도 보상 경우 장거리 강아지 컨디션 걱정 직장 하루 제일 수술 날짜 지도 경우 생각 혹시 한쪽 수정체 탈구 특수 렌즈 삽입 신분 비용 얼마나 혹시 부작용,2,그룹2
11813,병원 목덜미 하루 가사 집안 전체 소독 잔디 산책 심장 사상충 한번 예방 진작 아이 경험 신분 초딩 걱정 사람 단말,5,그룹5
11814,발바닥 아가 껍데기 이상 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 크게 문제,0,알수없는그룹
11815,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 아가 얼마 자꾸 거품 병원 이유 스트레스 거나 위액 주사 토안 시작 처음 검진 안토 만약 정밀 검사 걱정 오늘 저녁 퇴근 정밀검사,0,알수없는그룹
11816,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 배변 위치 화장실 아기 화장실 목욕 도해 강아지 오줌 냄새 아파트 환풍기 아기 호흡기 베란다 겨울 베란다 탈취 제입 화장실 뿌리 탈취 한번,5,그룹5
11817,남친 동영상 마도 공단 기업은행 근처 구조 대요,0,알수없는그룹
11818,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 현재 말티즈 건강검진 심잡음 엑스레이 심장 비대 초음파 검사 병명 안나 판막 제대로 역류 심장 부담 점점 비대 때문 수술 방법 그냥 평생 심장 만해 검사 비용 추가 정도 거기 다가 기적 심장근 수치 스트레스 수치 그거 검사 한번 정도 스테로이드 간수치 기적 체크 거의 한번 정도 일주일 거의 최근 개월 월동 강아지 보험 비용 개월 이정 정도 부담 정말 자꾸 보조 양제 매달 생각 부담 병원 건강검진 그때 처음 원래 지역 검사 비용 이번 무엇 원래 이정 건가 저번 애도 무슨 기적 검사 때문 접종,2,그룹2
11819,말티 노견 여태 한번 요새 노화 잔병치레 요즘 한번 다리 예전 액티 베이트 액티 종양 종양 정보 보기 종양 먼저 동물병원 종양 검사 대략 비용 얼마나 지금 라이코 플렉스 오메가 액티 베이트 급여,5,그룹5
11820,이번 남아 미니핀 양쪽 슬개골 수술 하루 입원 데리 가면 환경 배변 움직임 그냥 배변 패드 울타리 설치 혹시 수술 경험 신분 아가 스트레스 최대한 환경 조성,5,그룹5
11821,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 새끼 강아지 걱정 질문 토요일 종이컵 정도 어제 점심밥 화장실 저녁 아침 오늘 점심 조금 오늘아침 걱정 문의 경우 처음 나우 퍼피 먹이,5,그룹5
11822,질문 강아지 놀이터 가면 비숑 흰색 구별 예전 미용 보고 요즘 머리 미용 비숑 구별 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11823,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 치와와 마리 부모님 아가 강아지 자가 접종 아가 아주 상태 우리 기욤 둥이 아가 부분 피해 접종 마사지 해주시 나중 자가 주사 간혹 고해 수건 마사지 금방 아파해,5,그룹5
11824,차량 옆면 병원 엑스레이 어보 실금 상태 깁스 안해 정도 괜찬 다해 다리 지네 다른 동물병원 어진 상태 교정 방법 혹시 교정 방법,5,그룹5
11825,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 우리 천방지축 삼거리 공원 산책 시간 날씨 점점 겨울 산책 얼마나 요즘 걱정 하나 검은색 식분 자기 절대 프리 뚱이 배변 배변 보고 부터 뚱이 자꾸 중간 사료 뚱이 장난감 는걸 장난감 하늘 생각 건가 생각 경우 식분 증약 뚱이 먹이 공간 분리 평상시 한가지 요즘 고민 질문 인사 냄새 사료 한번 애기 사료 냄새 사료 사료 냄새 사료 한번 애기 사료 냄새 사료 사료 냄새 사료 한번 식분 한번 처방,5,그룹5
11826,가끔 가슴 설사 폭풍 설사 동결 건조 가슴 설사 동결 건조 가슴 하얀색 가요,0,알수없는그룹
11827,락톨 베이비 펫밀 가요 아이 건강 크게 먹이 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 아기 얼마나 락톨 모유 대용 개월 굳이 필요 이유식 사료 성분,0,알수없는그룹
11828,구가 소하 몸무게 아파트 경비 아저씨 경비실 임시 데리 지금 강아지 주인 주인 댓글 얼른 주인 주인 주인 주인,5,그룹5
11829,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 지난주 아이 이제 발견 부분 딱지 피부병 군데 일단 고발 라주시 군데 곰팡이 피부염 수도 병원 초기 나중 견주님 고생 애도 고생 지금 상태 몇번 몇번 연고 처방,5,그룹5
11830,출근 학교 강아지 사람 거의 글구 개월 즈음 혼자 만자,0,알수없는그룹
11831,공주 저희 오인 벌써 지금 사료 어제 오늘 아침 갑자기 사료 아침 사료 지금 갑자기 우리 공주 사료 하루 원인 단정 혹시 급여 방법 문제 일수 밥그릇 다음 식사 시간 다시 반복 내일 계속 그때 다른 방법,5,그룹5
11832,하네스 퍼피 자동 리드 퍼프 라스트 퍼프 라스트 감기 소리 무크 무거워 참고,0,알수없는그룹
11833,분양 개월 정도 남자 아기 발바닥 젤리 원래 사진 윗쪽 젤리 개중 가장 젤리 하나 젤리 랍니 혹시 발바닥 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 원래 걱정,5,그룹5
11834,첫째 계속 피해 개월 녀석 첫째 피해 구석 피하 앞다리 정도 거려 둘째 애기 첫째 둘째 첫째 둘째 극상 성격 인지 사이,5,그룹5
11835,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 토이 데리 고온 됫구 데리 요요 가정 사료 어른 수저 하루 번주 하셧는데 강사 하루 늘렷거든 사료 양도 조금 갑자기 사료 오늘 패드 조금 금은 사료 때문 어디가 갑자기 비명 무엇 금방 다리 갑자기 비명 누가,5,그룹5
11836,지금 중성 수술 한지 실밥 풀기 전이 오늘 패드 갈색 아시,0,알수없는그룹
11837,로얄 눈물 약간 추석 나우 눈물 줄줄 뿜어 일주일 중단 사료 눈물 사료 아기 영양면 아가 먹이 로얄 나우 성분 연어 퍼피,5,그룹5
11838,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 배변 강아지 보이 방해 자꾸,0,알수없는그룹
11839,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 마당 견사 울타리 강아지 겨울 보온 지붕 바람 통해 여름 선풍기 겨울 걱정,0,알수없는그룹
11840,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 검색 종류 브랜드 불독 피부,0,알수없는그룹
11841,강아지 혼자 설치 요새 가정 추천 주인 소리,0,알수없는그룹
11842,병원 아이 빨래 물이 영수증 교환 환불,0,알수없는그룹
11843,개월 마리 마당 데크 데크 크기 가로 미터 세로 미터,0,알수없는그룹
11844,거나 사서 자주 마리 금전 부담 때문 사해 소금 생각 쓰시 어디 제품,0,알수없는그룹
11845,저희 강아지 지금 병원 지금,0,알수없는그룹
11846,이번 강아지 부산여행 뚜벅 부산 버스 택시 이용 생각 대충 달맞이고개 해운대 깡통 야시장 비프 거리 이정 생각 유모차 슬링 유모차 슬링 유모차 유모차 짐칸 슬링 슬링 유모차 호텔 오거 도저히 선택 이안 사람 강아지 마리 선택 장애 강사 여러분 의견 정말 우선 부산 여행 환영 대중교통 이용 여행 슬링 깡통 시장 비프 거리 등등 이동 편의 성은 슬링 생각 여행,3,그룹3
11847,프루너스 약용 샴푸 구매 인터넷 살수 인터넷,0,알수없는그룹
11848,어제 아기 포메 남녀 마리 입양 남자 아기 자꾸 여자 아기 으르렁 조금 계속 가요 하나요 처음 강아지 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,5,그룹5
11849,지금 순서대로 로얄 캐닌 나우 오리 홍삼 사료 지금 오리 홍삼 먹이 그냥 아뮤 거나 먹이,5,그룹5
11850,우리 호두 광견병 주사 얼굴 팅팅 우리 호두 광견병 접종 얼굴 팅팅 생각 의문 이드 한국 그것 남부 지역 광견병 발생 거의 제로 수렴 실내견 굳이 접종 둘째,5,그룹5
11851,며칠 가족 다른 강아지 용품 준비 펫타월 보이지 회원 난뒤 그냥 사람 수건 질문 인사 답변 가족 가족,0,알수없는그룹
11852,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 수컷 포메 말티 개월 애기 중성 한지 개월 정도 수술 마운팅 티아 애기 마운팅 인형 갑자기 가요,5,그룹5
11853,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 수컷 암컷 중성 임신 위해 중성 결심 녀석 려고 암컷 수컷 사진 달전 출산 저희 애기,5,그룹5
11854,국질 잠꼬대 계속 리마 영상 답변 가끔 소리 소리 기도 고요 잠꼬대,0,알수없는그룹
11855,테이블 강아지 충분 요즘 가면 금식 로이 울타리 간식,0,알수없는그룹
11856,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 강아지 이후 계속 무른변 정상 장영 제나 기타 약물 치료 하나요 사료,5,그룹5
11857,요즘 동물병원 심장 사상충 연고 비용 얼마 정도 만오천원 정도 최근 저번 접종 결재 비용,2,그룹2
11858,강아지 제대로 개월 보스턴 테리어 강아지 처음 보기 도하 바닥 건가 생각 미끄럼 방지 거기 처음 병원 가보 종합 검사 결과 모두 정상 엑스레이 도움 추천 옛날 상보 순간 뒷다리 쫙쫙 무릎 조언 서울 가격 야외 병원 검사,5,그룹5
11859,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개월 치와와 매트 사서 거기 사료 아주 이제 거기 사료 사료 간식 거기 사료 매트 사료 사료 안대 사료 밥그릇 사료 자율 급식 원래 지금 자율 식해 그게 마음 몸무게 현재 그램 정도 정상 마구 간식,5,그룹5
11860,중성 화랑 탈장 수술 암컷 중성 화가 탈장 수술 새끼 가지 갈라 탈장 수술 무조건 절개 문의,0,알수없는그룹
11861,강아지 분양 마당 데리 자꾸 마당 콘크리트 원래 었거든 적응 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11862,강아지 대부분 얼마 강아지 추가 접종 하라 추가 접종 다시 번요 질문 애기 마다 비용 소형견 금액 조금 대형견 소형견 이상 금액,5,그룹5
11863,말티 하나 둥이 막둥이 자기 강아지 바로 상황 흔적 산책 경우 신분 법좀 식분 거사 동물 약국,5,그룹5
11864,왼쪽 눈위 쪼끔 뽈록한데 애가 성격 한편 병원 계속 병원 한번,0,알수없는그룹
11865,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 활동 배변훈련 게시 도베르만 정보 유해,0,알수없는그룹
11866,그때 접종 중성,0,알수없는그룹
11867,질문 현재 개월 아이 중성 수술 시기 보아 강아지 래야 건강,0,알수없는그룹
11868,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 개껌 장난감 간식 그거,0,알수없는그룹
11869,혈소판 감소 리브 감마 주사 핏기 부작용 기도 병원 효과 시간 아시 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택,0,알수없는그룹
11870,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 요키 빡빡이 미용 기전 방금 미용 난리 전체 옆구리 동글동글 모양 시간 병원 지금 당장 걱정 사진 크기 이해 피부병 병원 주사 약용 샴푸 군데 곰팡이 피부염 수도 병원 한번 피부병 병원,2,그룹2
11871,아이 뒷발 앞발 겨드랑이 아이 자꾸 피부 확인 상처 비듬 수의사 종종 뒷발 자꾸 저희 아이 증상 신분 얘기 질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 아이 옆구리 머리 정도 병원 피부 별문제 정말,5,그룹5
11872,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 애기 개월 이전 시도 애기 별로 세척 용액 애기 자꾸 냄새 조금 언제 애기 귀가 살살 무방 개인 애기 클리 살짝 부담 청소 청소 살살 상처 염증,5,그룹5
11873,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 미니 스키 믹스 믹스 요즘 은허 스키 리딩 만들기 아이 거리,0,알수없는그룹
11874,커피 방울 정도 낼름 병원 증상,0,알수없는그룹
11875,일자,0,알수없는그룹
11876,질문 모유수유 이유식 이유식 거부 하루 티스푼 억지로 입다 모견 하루 정도 목도 이유식 처음 지금 제자리걸음 분유 우유 노노 병원 간다 수가 그냥 나중 움직 상태 아예 모견 거리 분리,5,그룹5
11877,처음 부분 보시 거위 소리 감기 자주 가끔 걱정,0,알수없는그룹
11878,강아지 애견 드라이기 중고 주문 배송 문제 드라이기 판매 연락 혹시 동영상 셧다 장난,0,알수없는그룹
11879,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 동물 강아지 부종 포메라니안 나이 개월 정도 성별 수컷 몸무게 예방접종 종류 종합 차코 로나 과거 병력 먼저 처음 데리 주인 종이컵 아침 저녁 첫날 분양 신분 환경 스트레스 때문 다음 정도 어쨌든 병원 우리 아가 일단 흐물 거리 거나 문제 안보 그냥 엑스레이 배속 사료 장소 가도 토의 원인 조영제 고해 먹이 다시 일단 전부 이중 발견 추가 의사 선생님 지목 동그라미 부분 물질 부위 기형 수도 기형 확률 거의 물질 저기 부위 갈라 수술 러시 부위 추가 문제 수술 답변 검사 난후 수술 그냥 가격 기도 주인 연락 증상 매우 모습 검사 하루 금식 금식 만주 다가 정도 조영제 때문 시간 혹시 의사 선생님 설탕 물이 음료 먹이 꿀물 부분 물질 수술 제일 답변 주시 걱정,5,그룹5
11880,사료 나우 급여 사료 불량 나우 이제 닭고기 급여 추첨 티아 혹시 피쉬 포독 급여 성분 걱정 사료 추천,5,그룹5
11881,질문 질문 제목 질문 질문 제목 글자 이상 작성 제목 작성 제목 질문 질문 요점 제목 작성 금지 질문 내용 질문 내용 질문 내용 성의 작성 내용 사양 답변 답변 상세 질문 답변 채택 포메라니안 개월 강아지 사료 최근 개월 사료 지금 간식 시저 사용 산책 최근 장염 병원 언제 사료 어디 이빨 사료 보기 소용 간식 간식 통조림,5,그룹5
11882,양쪽 송곳니 유치 발치 일단 예약 시술 덜컥 이나 걱정 시술 송곳니 다른 유치 뿌리 이갈이 가장 치아 유독 아이 자연 발치 경우 보통 살때 보고 발치 영구치 부분 치석 염증 치아 교합 수도 지금 당장 크게 문제 나중 자연 발치 경우 발치 수술 치아 수술 단지 마취 아이 마취약 부작용 쇼크 크게 걱정 부분 아이 건강 상태 후속 치가 마취 걱정 걱정,2,그룹2
